CS:EIP,Symbol + Offset,64-bit,CPU clocks,IPC,DC miss rate,DTLB L1M L2M rate,Misalign rate,Mispredict rate,
"0x15021310","std::_Copy_backward_opt<std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0>,std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0>,std::random_access_iterator_tag>","","1","0","0","0","0","0",
"0x15021380","std::_Copy_opt<std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0>,std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0>,std::random_access_iterator_tag>","","1","0","0","0","0","0",
"0x150251e0","IResource::AddResourceDependent","","1","0","0","0","0","0",
"0x150265f0","std::_Uninit_fill_n<SCharacterMapInfo *,unsigned int,SCharacterMapInfo,std::allocator<SCharacterMapInfo> >","","1","0","0","0","0","0",
"0x1502bb80","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IEmitterDef *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<c","","1","1","0","0","0","0.1",
"0x1502bca0","CSpawnParticleSystem::Execute","","1","0","0","0","0","0",
"0x15034ce0","std::_Tree<std::_Tmap_traits<unsigned int,SSceneModifierEntry *,std::less<unsigned int>,std::allocator<std::pair<unsigned int const ,SSceneModifierEntry *> >,0> >::_Lrotate","","1","0","0","0","0","0",
"0x15036a70","std::_Tree<std::_Tmap_traits<unsigned int,FMOD::Channel *,std::less<unsigned int>,std::allocator<std::pair<unsigned int const ,FMOD::Channel *> >,0> >::const_iterator::_Dec","","1","0","0","0","0","0",
"0x1503ae90","CBufferFixed<8185>::Write","","1","0","0","0","0","0",
"0x1503ffa0","CEntitySnapshot::IsFieldSet","","1","0","0","0","0","0",
"0x15041710","CReferenceRecyclePool<CSnapshot>::CheckForResize","","1","0","0","0","0","0",
"0x15049a80","std::vector<CInterfacePackageCallback *,std::allocator<CInterfacePackageCallback *> >::push_back","","1","0","0","0","0","0",
"0x15053640","CRect<float>::operator+=","","1","0","0","0","0","0",
"0x15061040","IEmitter::Expire","","1","0","0","0","0","0",
"0x15061370","CBillboardEmitterDef::GetScale","","1","0","0","0","0","0",
"0x150614f0","CBillboardEmitter::`scalar deleting destructor'","","1","0","0","0","0","0",
"0x15063180","CEffectThread::`vector deleting destructor'","","1","0","0","0","0","0",
"0x15063260","CK2Model::GetNumBones","","1","1","0","0","0","0",
"0x15063370","std::map<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IEffectInstance *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::alloca","","1","0","0","0","0","0",
"0x150647a0","CTemporalProperty<int>::Max","","1","0","0","0","0","0",
"0x15064980","std::vector<CSimpleParticle,CParticleAllocator<CSimpleParticle> >::resize","","1","0","0","0","0","0",
"0x150653d0","COrbiterEmitterDef::GetMinParticleLife","","1","0","0","0","0","0",
"0x150667d0","CSimpleEmitterDef::GetMinOffsetRadial","","1","0","0","0","0","0",
"0x15066f40","CSoundEmitterDef::GetFalloffEnd","","1","0","0","0","0","0",
"0x15066fd0","CSoundEmitterDef::GetSpeed1","","1","0","0","0","0","0",
"0x15066ff0","CSoundEmitterDef::GetSpeed2","","1","0","0","0","0","0",
"0x15067090","CTerrainEmitterDef::GetGravity","","1","0","0","0","0","0",
"0x150670c0","CTerrainEmitterDef::GetMaxSpeed","","1","0","0","0","0","0",
"0x15067120","CTerrainEmitterDef::GetMaxInheritVelocity","","1","0","0","0","0","0",
"0x150671d0","CTerrainEmitterDef::GetOffsetCube","","1","0","0","0","0","0",
"0x1506d090","CSkeleton::`vector deleting destructor'","","1","0","0","0","0","0",
"0x1506d1c0","CSkeleton::SAnimRequest::SAnimRequest","","1","1","0","0","0","0",
"0x15072da0","PCF<unsigned char>","","1","0","0","0","0","0",
"0x1511381e","FMOD::Channel::getUserData","","1","1","0","0","0","0",
"0x151138ae","FMOD::Channel::setMute","","1","0","0","0","0","0",
"0x151138e4","FMOD::Channel::setMode","","1","0","0","0","0","0",
"0x151138f6","FMOD::System::getMasterChannelGroup","","1","0","0","0","0","0",
"0x15113f06","`eh vector destructor iterator'","","1","0","0","0","0","0",
"0x15114184","`eh vector constructor iterator'","","1","0","0","0","0","0",
"0x15114718","CIacos","","1","1","0","0","0","0",
"0x15114795","__SEH_epilog4","","1","0","0","0","0","0",
"0x151169a0","lsp_interpolate","","1","0","0","0","0","0",
"0x15118470","signal_div","","1","2","0","0","0","0",
"0x15118eb0","residue_percep_zero16","","1","0","0","0","0","0",
"0x1511c270","lsp_quant_lbr","","1","0","0","0","0","0",
"0x1514a800","CWorld::GetTerrainHeight","","1","0","0","0","0","0",
"0x15151ab0","CSkeleton::RequestStartAnim","","1","2","0","0","0","0",
"0x151530c0","CSkeleton::AddEvent","","1","1","0","0","0","0",
"0x15153be0","CSkeleton::CSkeleton","","1","1","0.1","0","0","0",
"0x15155b90","CK2Model::GetAnim","","1","2","0","0","0","0",
"0x1515ed40","CParticleSystem::GetCustomVisibility","","1","0","0","0","0","0",
"0x1515ef20","CParticleSystem::GetCustomBonePosition","","1","0","0","0","0","0",
"0x1515f280","CModelEmitter::GetNumEmitters","","1","0","0","0","0","0",
"0x1515f290","CModelEmitter::GetNumEntities","","1","0","0","0","0","0",
"0x1515ff90","CModelEmitter::CModelEmitter","","1","0","0","0","0","0",
"0x151603e0","CLightEmitter::GetLight","","1","0","0","0","0","0",
"0x15161cc0","CEffectThread::IsDeferred","","1","0","0","0","0","0",
"0x15161d10","CEffectThread::Expire","","1","0","0","0","0","0",
"0x15163c40","CEffectThread::GetRandomPositionOnSkeleton","","1","0","0","0","0","0",
"0x15182220","CSocket::SendReliablePacket","","1","0","0","0","0","0",
"0x15182950","CSocket::ProcessReliablePacket","","1","0","0","0","0","0",
"0x1518aa00","uiSetRotationFn","","1","0","0","0","0","0",
"0x1518c410","uiIsVisibleWrapFn","","1","0","0","0","0","0",
"0x151a8380","CDraw2D::String","","1","1","0","0","0","0",
"0x151a8ca0","CDraw2D::String","","1","0","0","0","0","0",
"0x151c3310","SkipSpaces","","1","1","0.1","0","0","0",
"0x151c9160","CSystem::Milliseconds","","1","0","0","0","0","0",
"0x151c9350","CSystem::GetButton","","1","0","0","0","0","0",
"0x151e7240","IBuffer::Resize","","1","0","0","0","0","0",
"0x151e8790","CSoundManager::CSoundFadeVolume::Update","","1","0","0","0","0","0",
"0x151ef340","CSceneManager::GetTerrainSunColor","","1","2","0.1","0","0","0.05",
"0x151f2c50","CEffect::GetParticleSystemDef","","1","1","0","0","0","0",
"0x151f9500","CResourceManager::LookUpPath","","1","0","0","0","0","0",
"0x152024b0","CInput::SetCursorFrozen","","1","0","0","0","0","0",
"0x152024d0","CInput::SetCursorHidden","","1","0","0","0","0","0",
"0x152025f0","CInput::GetCursorConstraint","","1","0","0","0","0","0",
"0x15202850","CInput::IsAltDown","","1","2","0","0","0","0",
"0x152231f0","CFileDisk::IsOpen","","1","0","0","0","0","0",
"0x15223230","CFileDisk::CFileDisk","","1","0","0","0","0","0",
"0x15225140","CFile::ReadByte","","1","1","0","0","0","0.1",
"0x15235b10","CSkeletonBonePool::Allocate","","1","0","0","0","0","0",
"0x1523e120","CTrailEmitter::~CTrailEmitter","","1","0","0","0","0","0",
"0x15265e30","CUIManager::ProcessInputChar","","1","0","0","0","0","0",
"0x15268370","CInterface::SetHoverWidget","","1","0","0","0","0","0",
"0x152687e0","CInterface::ProcessInputMouseButton","","1","0","0","0","0","0",
"0x15285160","uiMaxFn","","1","0","0","0","0","0",
"0x15286570","uiFloorWrapFn","","1","0","0","0","0","0",
"0x152865f0","uiCeilWrapFn","","1","0","0","0","0","0",
"0x15286670","uiFtoPWrapFn","","1","2","0","0","0","0",
"0x1528cff0","CPlane::Transform","","1","0","0","0","0","0",
"0x1532fe20","CActionRegistry::GetBind","","1","0","0","0","0","0",
"0x15334e40","CSoundEmitter::~CSoundEmitter","","1","0","0","0","0","0",
"0x15002c80","std::deque<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::pop_front","","0","0","0","0","0","0",
"0x15008610","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,CConsoleElement *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_trai","","0","0","0","0","0","0",
"0x15009b10","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::alloca","","0","0","0","0","0","0",
"0x1500d4b0","IWidget::SetHeight","","0","0","0","0","0","0",
"0x15014530","std::vector<CEdge,std::allocator<CEdge> >::vector<CEdge,std::allocator<CEdge> >","","0","0","0","0","0","0",
"0x15020090","CRect<float>::operator CRect<int>","","0","0","0","0","0","0",
"0x15020430","std::vector<float,std::allocator<float> >::_Construct_n","","0","0","0","0","0","0",
"0x15025010","std::_Tree<std::_Tset_traits<unsigned int,std::less<unsigned int>,std::allocator<unsigned int>,0> >::_Rrotate","","0","0","0","0","0","0",
"0x15032660","SSceneLightEntry::SSceneLightEntry","","0","0","0","0","0","0",
"0x15035270","CPool<SSceneLightEntry>::Allocate","","0","0","0","0","0","0",
"0x1503af30","CBufferFixed<8185>::Seek","","0","0","0","0","0","0",
"0x1503e990","_bstr_t::Data_t::GetWString","","0","0","0","0","0","0",
"0x15063490","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IEffectInstance *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_trai","","0","0","0","0","0","0",
"0x15063bc0","CGroundSpriteEmitterDef::GetHeight","","0","0","0","0","0","0",
"0x15064030","CMeshEmitterDef::GetMaxAcceleration","","0","0","0","0","0","0",
"0x15066420","CPrecipEmitterDef::GetMinAcceleration","","0","0","0","0","0","0",
"0x15066450","CPrecipEmitterDef::GetMaxAngle","","0","0","0","0","0","0",
"0x15066480","CPrecipEmitterDef::GetMinInheritVelocity","","0","0","0","0","0","0",
"0x15066750","CSimpleEmitterDef::GetMinSpeed","","0","0","0","0","0","0",
"0x15066780","CSimpleEmitterDef::GetMaxAcceleration","","0","0","0","0","0","0",
"0x15066800","CSimpleEmitterDef::GetMaxOffsetRadial","","0","0","0","0","0","0",
"0x15066830","CSimpleEmitterDef::GetMinOffsetRadialAngle","","0","0","0","0","0","0",
"0x15066f10","CSoundEmitterDef::GetFalloff","","0","0","0","0","0","0",
"0x15066f20","CSoundEmitterDef::GetFalloffStart","","0","0","0","0","0","0",
"0x15066f60","CSoundEmitterDef::GetVolume","","0","0","0","0","0","0",
"0x150670f0","CTerrainEmitterDef::GetMinAngle","","0","0","0","0","0","0",
"0x150671f0","CTerrainEmitterDef::GetMinOffsetDirection","","0","0","0","0","0","0",
"0x15067220","CTerrainEmitterDef::GetMaxOffsetDirection","","0","0","0","0","0","0",
"0x150687b0","CTrailEmitterDef::GetMinOffsetDirection","","0","0","0","0","0","0",
"0x15068870","CTrailEmitterDef::GetTexPosTime","","0","0","0","0","0","0",
"0x15068920","CTrailEmitterDef::GetParticleAlpha","","0","0","0","0","0","0",
"0x15068c60","std::vector<CSimpleParticle,std::allocator<CSimpleParticle> >::_Insert_n","","0","0","0","0","0","0",
"0x15069ab0","CTwoPointTrailEmitterDef::GetTexStretchScale","","0","0","0","0","0","0",
"0x1506d700","std::_Uninit_fill_n<SAnimEventCmd *,unsigned int,SAnimEventCmd,std::allocator<SAnimEventCmd> >","","0","0","0","0","0","0",
"0x1506d7f0","std::_Uninit_copy<SAnimEventCmd *,SAnimEventCmd *,std::allocator<SAnimEventCmd> >","","0","0","0","0","0","0",
"0x15074930","CRecyclePool<CWorldEntity>::New","","0","0","0","0","0","0",
"0x15113800","FMOD::Channel::getMode","","0","0","0","0","0","0",
"0x15113860","FMOD::Channel::setUserData","","0","0","0","0","0","0",
"0x151145b4","memset","","0","0","0","0","0","0",
"0x15119bc0","forced_pitch_quant","","0","0","0","0","0","0",
"0x151200f0","noise_codebook_quant","","0","0","0","0","0","0",
"0x15144e00","CTileMaterialMap::GetTileNormalmapTextureID","","0","0","0","0","0","0.1",
"0x15149770","CWorld::ClipRect","","0","0","0","0","0","0",
"0x151536a0","CSkeleton::StopAnim","","0","0","0","0","0","0",
"0x151559b0","CK2Model::GetNumTriSurfs","","0","0","0","0","0","0",
"0x1515f260","CModelEmitter::GetEmitter","","0","0","0","0","0","0",
"0x15182d70","CPacket::operator=","","0","0","0","0","0","0",
"0x1518b910","uiSetColorFn","","0","0","0","0","0","0.05",
"0x1518c380","uiIsVisibleFn","","0","0","0","0","0","0",
"0x15195f80","CPanel::MouseUp","","0","0","0","0","0","0.1",
"0x1519ea90","CImage::MouseUp","","0","0","0","0","0","0",
"0x151af8b0","CHostClient::SendGameData","","0","0","0","0","0","0",
"0x151c3cd0","NormalizeLineBreaks","","0","0","0","0","0","0",
"0x151e7370","CBufferDynamic::WriteBytes","","0","0","0","0","0","0",
"0x151e8bd0","CSoundManager::CSoundFadeVolume::Start","","0","0","0","0","0","0",
"0x151f8e60","CResourceManager::GetPath","","0","0","0","0","0","0",
"0x151f9000","CResourceManager::GetEffect","","0","0","0","0","0","0",
"0x15202250","CInput::IsCursorConstrained","","0","0","0","0","0","0.1",
"0x1521ff90","CFileManager::GetFile","","0","0","0","0","0","0",
"0x1522f660","CConsoleOutputBuffer::AddOutputHistory","","0","0","0","0","0","0",
"0x152397e0","CTwoPointTrailEmitter::CTwoPointTrailEmitter","","0","0","0","0","0","0.05",
"0x1524fdf0","CSimpleEmitterDef::Spawn","","0","0","0","0","0","0",
"0x1526fa60","CSceneEntity::~CSceneEntity","","0","0","0","0","0","0",
"0x15334bd0","CSoundEmitterDef::Spawn","","0","0","0","0","0","0",
